INSOLE EDGES
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0064.87,Y,0027.62,X,0065.96,Y,0026.52
X,0064.87,Y,0027.62,X,0053.63,Y,0063.59
X,0139.51,Y,0151.95,X,0155.87,Y,0163.78
X,0061.24,Y,0071.32,X,0053.63,Y,0063.59
X,0057.31,Y,0101.40,X,0061.24,Y,0071.32
X,0048.93,Y,0108.39,X,0057.31,Y,0101.40
X,0034.16,Y,0036.79,X,0064.87,Y,0027.62
X,0014.40,Y,0069.70,X,0053.63,Y,0063.59
X,0014.05,Y,0069.16,X,0034.16,Y,0036.79
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0011.46,Y,0009.67,X,0034.16,Y,0036.79
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0121.14,Y,0159.29,X,0139.51,Y,0151.95
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0115.94,Y,0168.10,X,0121.14,Y,0159.29
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0142.51,Y,0130.99,X,0139.51,Y,0151.95
X,0118.73,Y,0134.77,X,0121.14,Y,0159.29
X,0118.73,Y,0134.77,X,0142.51,Y,0130.99
X,0114.23,Y,0131.44,X,0085.82,Y,0138.94
X,0114.23,Y,0131.44,X,0118.73,Y,0134.77
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0149.71,Y,0124.30,X,0142.51,Y,0130.99
X,0092.19,Y,0070.07,X,0061.24,Y,0071.32
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0096.08,Y,0067.31,X,0092.19,Y,0070.07
X,0115.39,Y,0104.25,X,0114.23,Y,0131.44
X,0115.39,Y,0104.25,X,0121.59,Y,0097.50
X,0091.11,Y,0109.36,X,0084.33,Y,0137.60
X,0091.11,Y,0109.36,X,0115.39,Y,0104.25
X,0080.42,Y,0098.48,X,0057.31,Y,0101.40
X,0080.42,Y,0098.48,X,0092.19,Y,0070.07
X,0080.42,Y,0098.48,X,0091.11,Y,0109.36
;CONTOUR EDGES
X,0009.17,Y,0010.94,X,0019.40,Y,0005.29
X,0019.40,Y,0005.29,X,0035.28,Y,0005.64
X,0035.28,Y,0005.64,X,0053.97,Y,0015.17
X,0053.97,Y,0015.17,X,0074.08,Y,0034.22
X,0074.08,Y,0034.22,X,0091.02,Y,0058.91
X,0091.02,Y,0058.91,X,0104.42,Y,0081.14
X,0104.42,Y,0081.14,X,0127.00,Y,0102.66
X,0127.00,Y,0102.66,X,0156.99,Y,0131.23
X,0156.99,Y,0131.23,X,0164.39,Y,0146.05
X,0164.39,Y,0146.05,X,0161.22,Y,0159.10
X,0161.22,Y,0159.10,X,0141.82,Y,0176.04
X,0141.82,Y,0176.04,X,0125.59,Y,0175.33
X,0125.59,Y,0175.33,X,0112.89,Y,0165.81
X,0112.89,Y,0165.81,X,0087.84,Y,0140.76
X,0087.84,Y,0140.76,X,0077.26,Y,0131.23
X,0077.26,Y,0131.23,X,0044.45,Y,0104.77
X,0044.45,Y,0104.77,X,0022.58,Y,0082.55
X,0022.58,Y,0082.55,X,0010.23,Y,0063.15
X,0010.23,Y,0063.15,X,0004.59,Y,0043.04
X,0004.59,Y,0043.04,X,0003.88,Y,0024.69
X,0003.88,Y,0024.69,X,0006.70,Y,0015.17
X,0006.70,Y,0015.17,X,0009.17,Y,0010.94
