INSOLE EDGES
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0035.85,Y,0042.20,X,0052.26,Y,0013.57
X,0035.85,Y,0042.20,X,0007.33,Y,0053.24
X,0069.18,Y,0083.13,X,0084.05,Y,0101.04
X,0037.61,Y,0088.83,X,0032.53,Y,0092.59
X,0037.61,Y,0088.83,X,0069.18,Y,0083.13
X,0052.56,Y,0058.91,X,0035.85,Y,0042.20
X,0052.56,Y,0058.91,X,0037.61,Y,0088.83
X,0082.37,Y,0052.04,X,0085.33,Y,0049.69
X,0082.37,Y,0052.04,X,0069.18,Y,0083.13
X,0082.37,Y,0052.04,X,0052.56,Y,0058.91
X,0070.75,Y,0126.82,X,0084.05,Y,0101.04
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0106.17,Y,0123.51,X,0077.17,Y,0132.21
X,0111.42,Y,0088.68,X,0084.05,Y,0101.04
X,0118.02,Y,0095.86,X,0106.17,Y,0123.51
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0109.43,Y,0157.05,X,0107.05,Y,0159.56
X,0117.20,Y,0135.16,X,0106.17,Y,0123.51
X,0117.20,Y,0135.16,X,0109.43,Y,0157.05
X,0140.29,Y,0125.60,X,0145.61,Y,0119.90
X,0140.29,Y,0125.60,X,0117.20,Y,0135.16
X,0134.45,Y,0150.41,X,0152.98,Y,0169.43
X,0134.45,Y,0150.41,X,0109.43,Y,0157.05
X,0134.45,Y,0150.41,X,0140.29,Y,0125.60
;CONTOUR EDGES
X,0103.36,Y,0079.02,X,0115.71,Y,0093.84
X,0115.71,Y,0093.84,X,0135.47,Y,0111.12
X,0135.47,Y,0111.12,X,0153.81,Y,0127.00
X,0153.81,Y,0127.00,X,0162.63,Y,0141.11
X,0162.63,Y,0141.11,X,0163.34,Y,0151.34
X,0163.34,Y,0151.34,X,0159.81,Y,0162.28
X,0159.81,Y,0162.28,X,0152.40,Y,0170.04
X,0152.40,Y,0170.04,X,0141.11,Y,0176.04
X,0141.11,Y,0176.04,X,0129.12,Y,0175.33
X,0129.12,Y,0175.33,X,0119.94,Y,0170.74
X,0119.94,Y,0170.74,X,0101.25,Y,0154.52
X,0101.25,Y,0154.52,X,0077.26,Y,0132.29
X,0077.26,Y,0132.29,X,0068.44,Y,0124.88
X,0068.44,Y,0124.88,X,0048.33,Y,0107.24
X,0048.33,Y,0107.24,X,0023.99,Y,0084.67
X,0023.99,Y,0084.67,X,0018.70,Y,0076.55
X,0018.70,Y,0076.55,X,0007.41,Y,0053.62
X,0007.41,Y,0053.62,X,0002.82,Y,0032.46
X,0002.82,Y,0032.46,X,0005.64,Y,0016.93
X,0005.64,Y,0016.93,X,0010.94,Y,0008.47
X,0010.94,Y,0008.47,X,0018.70,Y,0005.29
X,0018.70,Y,0005.29,X,0027.16,Y,0003.88
X,0027.16,Y,0003.88,X,0038.10,Y,0006.00
X,0038.10,Y,0006.00,X,0044.10,Y,0008.47
X,0044.10,Y,0008.47,X,0052.56,Y,0013.76
X,0052.56,Y,0013.76,X,0060.32,Y,0020.46
X,0060.32,Y,0020.46,X,0069.85,Y,0029.63
X,0069.85,Y,0029.63,X,0082.55,Y,0045.16
X,0082.55,Y,0045.16,X,0103.36,Y,0079.02
