INSOLE EDGES
X,0109.41,Y,0140.46,X,0098.30,Y,0129.34
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0139.07,Y,0126.06,X,0143.38,Y,0141.60
X,0124.61,Y,0123.59,X,0121.37,Y,0137.92
X,0124.61,Y,0123.59,X,0139.07,Y,0126.06
X,0123.05,Y,0119.61,X,0112.04,Y,0113.11
X,0123.05,Y,0119.61,X,0124.61,Y,0123.59
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0134.22,Y,0108.77,X,0123.05,Y,0119.61
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0146.18,Y,0119.40,X,0139.07,Y,0126.06
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0100.95,Y,0074.29,X,0087.65,Y,0082.83
X,0092.48,Y,0061.01,X,0082.31,Y,0067.29
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0114.23,Y,0104.52,X,0112.04,Y,0113.11
X,0114.23,Y,0104.52,X,0120.97,Y,0096.78
X,0103.08,Y,0092.79,X,0093.78,Y,0094.85
X,0103.08,Y,0092.79,X,0109.17,Y,0085.75
X,0103.08,Y,0092.79,X,0114.23,Y,0104.52
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0000.04,Y,0000.07,X,0000.04,Y,0000.07
X,0108.53,Y,0142.79,X,0109.41,Y,0140.46
X,0108.53,Y,0142.79,X,0099.98,Y,0153.22
X,0116.25,Y,0157.46,X,0129.75,Y,0152.66
X,0116.25,Y,0157.46,X,0112.13,Y,0163.33
X,0116.25,Y,0157.46,X,0108.53,Y,0142.79
;CONTOUR EDGES
X,0106.89,Y,0083.61,X,0118.89,Y,0094.90
X,0118.89,Y,0094.90,X,0133.70,Y,0108.30
X,0133.70,Y,0108.30,X,0149.58,Y,0122.41
X,0149.58,Y,0122.41,X,0161.22,Y,0137.23
X,0161.22,Y,0137.23,X,0163.69,Y,0153.11
X,0163.69,Y,0153.11,X,0158.04,Y,0164.75
X,0158.04,Y,0164.75,X,0148.52,Y,0172.86
X,0148.52,Y,0172.86,X,0132.29,Y,0176.39
X,0132.29,Y,0176.39,X,0121.00,Y,0170.39
X,0121.00,Y,0170.39,X,0101.95,Y,0155.22
X,0101.95,Y,0155.22,X,0077.26,Y,0130.17
X,0077.26,Y,0130.17,X,0046.92,Y,0107.24
X,0046.92,Y,0107.24,X,0023.99,Y,0084.31
X,0023.99,Y,0084.31,X,0006.35,Y,0051.51
X,0006.35,Y,0051.51,X,0003.17,Y,0027.52
X,0003.17,Y,0027.52,X,0007.06,Y,0011.99
X,0007.06,Y,0011.99,X,0014.11,Y,0006.00
X,0014.11,Y,0006.00,X,0021.52,Y,0004.94
X,0021.52,Y,0004.94,X,0030.69,Y,0003.88
X,0030.69,Y,0003.88,X,0041.27,Y,0008.47
X,0041.27,Y,0008.47,X,0052.56,Y,0013.05
X,0052.56,Y,0013.05,X,0066.32,Y,0024.69
X,0066.32,Y,0024.69,X,0077.61,Y,0038.10
X,0077.61,Y,0038.10,X,0091.37,Y,0059.27
X,0091.37,Y,0059.27,X,0106.89,Y,0083.61
